Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-07 00:00:00-05:00,18.39055916859275,18.828430576011407,18.31440785629261,18.666608810424805,3511000,0.0,0.0
2023-02-08 00:00:00-05:00,18.390561425191212,18.438157135963053,18.028843101278845,18.07643699645996,5128700,0.0,0.0
2023-02-09 00:00:00-05:00,18.238256585532405,18.381040069471556,17.581450380703707,17.600488662719727,4619300,0.0,0.0
2023-02-10 00:00:00-05:00,17.448187102400652,17.943171571476423,17.42914881922298,17.838462829589844,5372300,0.0,0.0
2023-02-13 00:00:00-05:00,17.92413224356297,18.333446230072333,17.847980930881494,18.285850524902344,4453900,0.0,0.0
2023-02-14 00:00:00-05:00,18.209697952489428,18.400077128818097,17.905092722835864,18.085952758789062,4075900,0.0,0.0
2023-02-15 00:00:00-05:00,17.97827869430478,18.151330096905692,17.89175207613684,18.055191040039062,3352700,0.188,0.0
2023-02-16 00:00:00-05:00,17.728310904177377,17.987888892615846,17.632170025550106,17.74753761291504,3302700,0.0,0.0
2023-02-17 00:00:00-05:00,17.709083691680657,18.01673305940501,17.48796093784564,17.987890243530273,5049700,0.0,0.0
2023-02-21 00:00:00-05:00,17.62255620447037,17.73792562851708,16.968800413586855,17.03609848022461,4363300,0.0,0.0
2023-02-22 00:00:00-05:00,17.161082554732467,17.209152079468186,16.814976108683833,16.93034553527832,3252900,0.0,0.0
2023-02-23 00:00:00-05:00,17.161083530051403,17.26683685722725,16.7957485198514,17.055328369140625,3687400,0.0,0.0
2023-02-24 00:00:00-05:00,16.757292723443424,16.91111740685406,16.59385376810276,16.85343360900879,4402800,0.0,0.0
2023-02-27 00:00:00-05:00,16.97841525376092,17.19953800404427,16.74767823167375,16.795747756958008,3481200,0.0,0.0
2023-02-28 00:00:00-05:00,16.93034501227169,17.18992300505454,16.78613277504983,16.97841453552246,6094700,0.0,0.0
2023-03-01 00:00:00-05:00,16.449643356622143,17.016872564349452,16.449643356622143,16.85343360900879,5000200,0.0,0.0
2023-03-02 00:00:00-05:00,16.613081685839504,16.93034531263359,16.5361693470329,16.87265968322754,4600700,0.0,0.0
2023-03-03 00:00:00-05:00,17.016872287413033,17.218766493453245,16.834204791185094,17.209152221679688,4579400,0.0,0.0
2023-03-06 00:00:00-05:00,17.23799604121505,17.23799604121505,16.77652197160969,16.891889572143555,5105300,0.0,0.0
2023-03-07 00:00:00-05:00,16.87266121756702,16.997644925577575,16.48809948856334,16.507328033447266,3054800,0.0,0.0
2023-03-08 00:00:00-05:00,16.52655452188074,16.71883444558911,16.420799371913553,16.670764923095703,2654300,0.0,0.0
2023-03-09 00:00:00-05:00,16.68037960767151,16.920730893563796,16.343887440675356,16.372730255126953,6319500,0.0,0.0
2023-03-10 00:00:00-05:00,16.238133062670656,16.35350249224555,15.593991512403433,15.77665901184082,7448400,0.0,0.0
2023-03-13 00:00:00-04:00,15.228657959920698,15.642062474258006,15.026762838601014,15.411325454711914,7291400,0.0,0.0
