Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-07 00:00:00-05:00,569.2565879328965,584.7750550547415,567.8901885311508,581.5935668945312,1171100,0.0,0.0
2023-02-08 00:00:00-05:00,577.0158872287002,583.5284886257301,574.4926711623349,577.68408203125,907200,0.0,0.0
2023-02-09 00:00:00-05:00,581.1048962117944,581.7631688084405,566.1848623179233,567.4115600585938,960800,0.0,0.0
2023-02-10 00:00:00-05:00,565.5963765112989,570.1841356971948,561.8464021606159,569.8848876953125,763700,0.0,0.0
2023-02-13 00:00:00-05:00,573.136256753109,575.6894219812622,567.4913894068935,573.4653930664062,997600,0.0,0.0
2023-02-14 00:00:00-05:00,574.3530373075264,577.5544312667829,565.1177413324245,569.9547729492188,850100,0.0,0.0
2023-02-15 00:00:00-05:00,566.942854256152,568.9873708195207,561.2680379099456,565.3171997070312,1038400,0.0,0.0
2023-02-16 00:00:00-05:00,554.6357326788368,563.8909939417747,549.8285897649732,556.0918579101562,1173700,0.0,0.0
2023-02-17 00:00:00-05:00,551.4443036078846,559.9914385765736,551.424398378702,558.2062377929688,1182400,0.0,0.0
2023-02-21 00:00:00-05:00,547.1857118451906,552.7607583966686,542.6777559631096,549.300048828125,1395200,0.0,0.0
2023-02-22 00:00:00-05:00,548.5321067834719,551.8133041991268,543.2562471613317,546.9364013671875,1705300,0.0,0.0
2023-02-23 00:00:00-05:00,551.8930773152548,556.1815886483945,545.4403746515857,549.4795532226562,1160200,0.0,0.0
2023-02-24 00:00:00-05:00,543.1563972027324,545.2009134875738,537.7309143685517,541.3412475585938,852600,0.0,0.0
2023-02-27 00:00:00-05:00,547.0260479889781,552.9402132714658,539.5859979927166,539.9050903320312,1110600,0.0,0.0
2023-02-28 00:00:00-05:00,538.9677143375129,543.7748579131728,537.4518123422912,540.3141479492188,1188800,0.0,0.0
2023-03-01 00:00:00-05:00,537.9005824788823,541.1717968346518,534.828785645387,537.082763671875,1126000,0.0,0.0
2023-03-02 00:00:00-05:00,533.4025695561548,549.409720345293,530.5003021827048,547.285400390625,941200,0.0,0.0
2023-03-03 00:00:00-05:00,553.9775412119733,559.0340170703487,548.1630839965188,557.9468994140625,1153600,0.0,0.0
2023-03-06 00:00:00-05:00,558.0167670541202,565.8059209785919,553.8379470589573,557.0294189453125,1163100,0.0,0.0
2023-03-07 00:00:00-05:00,559.3132412494341,561.5073818026692,546.6770734940367,547.365234375,1012800,0.0,0.0
2023-03-08 00:00:00-05:00,546.8167063976634,558.3358680420951,544.074045964596,553.2694091796875,1453000,0.0,0.0
2023-03-09 00:00:00-05:00,554.6656761681791,562.9035793356326,549.4994478699933,551.7335205078125,1013200,0.0,0.0
2023-03-10 00:00:00-05:00,550.3970594428865,554.0572472041847,538.5088908517198,542.3785400390625,1081700,0.0,0.0
2023-03-13 00:00:00-04:00,542.0394657273058,549.9482939862187,536.613982149175,540.1146240234375,1405800,0.0,0.0
2023-03-14 00:00:00-04:00,549.4356933771813,560.3435641202167,543.8969385703946,554.8347778320312,1409800,0.35,0.0
2023-03-15 00:00:00-04:00,546.0624857774776,548.8867747829777,533.3981684828383,541.6015625,1918900,0.0,0.0
2023-03-16 00:00:00-04:00,538.6775712994003,557.4494990359764,538.6775712994003,555.9625244140625,1135800,0.0,0.0
2023-03-17 00:00:00-04:00,554.1860786615389,554.1860786615389,542.8590748428993,546.2322387695312,1947900,0.0,0.0
