Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2023-02-06 00:00:00-05:00,,,,,0,0.39,0.0
2023-02-07 00:00:00-05:00,38.37590408325195,38.529139392570286,37.72465310529453,37.87788841461287,4830800,0.0,0.0
2023-02-08 00:00:00-05:00,37.70549011230469,38.213084933475926,37.63844990725857,38.20350567365953,2828100,0.0,0.0
2023-02-09 00:00:00-05:00,37.68634033203125,38.14604987641189,37.59056964144559,37.87788536662024,4145500,0.0,0.0
2023-02-10 00:00:00-05:00,38.21308517456055,38.27054612015278,37.74380008285986,37.81084028832893,2247000,0.0,0.0
2023-02-13 00:00:00-05:00,38.682373046875,38.682373046875,38.174781791491014,38.174781791491014,2955900,0.0,0.0
2023-02-14 00:00:00-05:00,38.47167205810547,39.48685819385988,37.820424779668286,38.49082692709152,5000300,0.0,0.0
2023-02-15 00:00:00-05:00,39.03672790527344,39.05588277425902,38.529136664117544,38.67279635480054,3517200,0.0,0.0
2023-02-16 00:00:00-05:00,38.85476303100586,39.04630807188552,38.45252173323458,38.70152772898569,3831900,0.0,0.0
2023-02-17 00:00:00-05:00,39.295310974121094,39.63051568262602,38.93137944385974,38.97926478695545,3426600,0.0,0.0
2023-02-21 00:00:00-05:00,38.77814865112305,39.199544834020344,38.58660360310867,39.12292535344743,2350600,0.0,0.0
2023-02-22 00:00:00-05:00,38.20351028442383,38.92180141382288,38.12689446373175,38.92180141382288,2634000,0.0,0.0
2023-02-23 00:00:00-05:00,37.810848236083984,38.260978556064565,37.5714178366761,38.20351394497621,2702500,0.0,0.0
2023-02-24 00:00:00-05:00,38.11731719970703,38.16520254682547,37.284100468909244,37.552261335506735,3232900,0.0,0.0
2023-02-27 00:00:00-05:00,38.22266387939453,38.7685648272753,38.14604806125525,38.35674430120139,3723700,0.0,0.0
2023-02-28 00:00:00-05:00,37.868309020996094,38.48125019700246,37.8491541525687,38.299284427068564,5820300,0.0,0.0
2023-03-01 00:00:00-05:00,37.10213088989258,37.6959171708872,36.90100660711821,37.60014283303811,4978000,0.0,0.0
2023-03-02 00:00:00-05:00,37.42775344848633,37.4469046611634,36.6998831505747,36.99677809490933,4347300,0.0,0.0
2023-03-03 00:00:00-05:00,38.079002380371094,38.088581640567455,37.21705528698166,37.695916001114895,2973200,0.0,0.0
2023-03-06 00:00:00-05:00,38.289703369140625,38.39505331383825,37.992808402576166,38.07900347974537,3059700,0.0,0.0
2023-03-07 00:00:00-05:00,37.504371643066406,38.36632240500238,37.21705594022688,38.30885780306752,2493600,0.0,0.0
2023-03-08 00:00:00-05:00,38.0311164855957,38.10773595238112,37.4564850983741,37.57141064513497,2713600,0.0,0.0
2023-03-09 00:00:00-05:00,37.49479675292969,38.37589874560445,37.3798675468628,38.174778115113575,2660100,0.0,0.0
2023-03-10 00:00:00-05:00,36.479610443115234,37.57141231954391,36.40299097291519,37.504372109827585,4260200,0.0,0.0
2023-03-13 00:00:00-04:00,37.15959548950195,37.85873178410046,36.077369112709675,36.278493415241186,4123100,0.0,0.0
2023-03-14 00:00:00-04:00,37.53310775756836,37.8778881141542,37.03509209287968,37.52353214918227,4439700,0.0,0.0
2023-03-15 00:00:00-04:00,38.04069900512695,38.2609745108832,37.17874819702201,37.30325301450774,3069700,0.0,0.0
2023-03-16 00:00:00-04:00,38.452518463134766,38.471669677518065,37.561837204195264,37.99280894275134,3246300,0.0,0.0
2023-03-17 00:00:00-04:00,38.09816360473633,38.28013304465904,37.77253811865235,38.28013304465904,8566600,0.0,0.0
2023-03-20 00:00:00-04:00,38.615325927734375,38.91222087213623,38.00238482624925,38.22266030625689,2619800,0.0,0.0
2023-03-21 00:00:00-04:00,37.7150764465332,38.69195288626502,37.121286442719956,38.62491266864382,2573800,0.0,0.0
2023-03-22 00:00:00-04:00,36.738197326660156,37.70549443421206,36.709466850752136,37.51394940351753,2377600,0.0,0.0
2023-03-23 00:00:00-04:00,36.153987884521484,36.84354855763782,35.981597716242405,36.65200352028131,3442600,0.0,0.0
2023-03-24 00:00:00-04:00,37.513946533203125,37.54268066033019,36.12525338711075,36.16355946758467,2339000,0.0,0.0
2023-03-27 00:00:00-04:00,37.37986755371094,37.973657491579615,37.20747739799648,37.829997810678414,5970300,0.0,0.0
2023-03-28 00:00:00-04:00,36.987205505371094,37.55226137009179,36.80523972478632,37.341565111893054,4131000,0.0,0.0
