Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-07 00:00:00-05:00,55.95931247285075,57.427459169923196,55.7995144779907,57.22771072387695,2152500,0.0,0.0
2023-02-08 00:00:00-05:00,56.91810598657822,57.79699308015181,56.91810598657822,57.307613372802734,2167500,0.0,0.0
2023-02-09 00:00:00-05:00,57.8868802184008,58.026702993197894,56.07916604440276,56.368797302246094,2125100,0.0,0.0
2023-02-10 00:00:00-05:00,56.218987593077735,56.783273439026196,56.01923914348768,56.61848068237305,1263000,0.0,0.0
2023-02-13 00:00:00-05:00,56.87815261084954,57.737068243961026,56.53858140263999,57.347557067871094,1830800,0.0,0.0
2023-02-14 00:00:00-05:00,57.04793747828031,57.617218072836124,56.57853301164596,57.357547760009766,1204500,0.0,0.0
2023-02-15 00:00:00-05:00,57.107859815797354,58.331312784690404,57.107859815797354,58.20647048950195,2029400,0.0,0.0
2023-02-16 00:00:00-05:00,57.487383945484105,57.91684176429135,57.03795090139691,57.317596435546875,1606700,0.0,0.0
2023-02-17 00:00:00-05:00,57.037950286716914,57.757043149506984,56.84818755354475,57.50735855102539,1935100,0.0,0.0
2023-02-21 00:00:00-05:00,57.97676352701743,58.49610795371741,55.7196164127874,56.30887222290039,3334300,0.0,0.0
2023-02-22 00:00:00-05:00,56.76829541554512,57.9068566743659,56.51861079528144,57.38751220703125,3178400,0.0,0.0
2023-02-23 00:00:00-05:00,58.246424839500854,58.246424839500854,56.688391519638245,57.81696701049805,1907600,0.0,0.0
2023-02-24 00:00:00-05:00,57.18775903155487,57.806979581847855,56.59850322394357,57.60723114013672,1480300,0.0,0.0
2023-02-27 00:00:00-05:00,57.9268252473362,58.65590379757343,57.73706632929128,58.30634689331055,1976100,0.0,0.0
2023-02-28 00:00:00-05:00,58.29635820193769,58.871828907265204,58.006627691061816,58.01661682128906,3272700,0.02,0.0
2023-03-01 00:00:00-05:00,57.89672732942204,58.46620302354829,57.5470467976946,57.98664474487305,2076400,0.0,0.0
2023-03-02 00:00:00-05:00,57.676925511877556,58.516153410975875,57.34723087894084,58.236412048339844,1727900,0.0,0.0
2023-03-03 00:00:00-05:00,58.69599344221032,59.595167632184236,58.436234126879285,59.41533279418945,1908900,0.0,0.0
2023-03-06 00:00:00-05:00,59.31541634658097,60.299511383733844,59.31541634658097,59.81495666503906,2133900,0.0,0.0
2023-03-07 00:00:00-05:00,59.854926568675126,60.33049073554237,59.13858662820449,59.31542205810547,2556000,0.0,0.0
2023-03-08 00:00:00-05:00,59.35538120244615,59.715050845863274,58.785905537432434,59.40533447265625,2792700,0.0,0.0
2023-03-09 00:00:00-05:00,59.53521554309125,59.71405183151718,57.866748890985804,58.0865478515625,4290900,0.0,0.0
2023-03-10 00:00:00-05:00,58.14650039435322,58.38627764001272,55.48894575261826,55.68876266479492,4381100,0.0,0.0
2023-03-13 00:00:00-04:00,54.7596126543009,55.359059529192855,54.02029128482324,54.65970230102539,3391100,0.0,0.0
2023-03-14 00:00:00-04:00,55.888573316695236,56.55795937147538,54.92945675370531,55.64879608154297,3038700,0.0,0.0
2023-03-15 00:00:00-04:00,54.34000080639694,54.37996495065884,52.09206914273778,52.881343841552734,4200900,0.0,0.0
2023-03-16 00:00:00-04:00,52.35682185644354,53.88541788963903,51.79234264383407,53.47079849243164,4558200,0.0,0.0
2023-03-17 00:00:00-04:00,53.03619913193997,53.19105923522375,51.792344702077,52.411773681640625,4162300,0.0,0.0
2023-03-20 00:00:00-04:00,52.81140908928726,54.075245629072306,52.48171061220041,53.860443115234375,3032100,0.0,0.0
2023-03-21 00:00:00-04:00,54.96942163880711,56.03743917176339,54.929457495345346,55.84861373901367,3367300,0.0,0.0
2023-03-22 00:00:00-04:00,55.8486117003062,56.85768151314252,54.8994842892839,54.90947341918945,2189000,0.0,0.0
2023-03-23 00:00:00-04:00,54.94943981570604,56.3031937392774,54.369971166459884,54.89948654174805,2469600,0.0,0.0
2023-03-24 00:00:00-04:00,54.22011239094731,55.149257787020964,53.3309311392875,54.97941207885742,1982400,0.0,0.0
2023-03-27 00:00:00-04:00,55.748705256094574,55.82863354570741,55.049347966744755,55.73871612548828,1893700,0.0,0.0
2023-03-28 00:00:00-04:00,55.728719249406,56.24824166164079,55.568866492656085,55.90855407714844,1886800,0.0,0.0
2023-03-29 00:00:00-04:00,56.58793052516941,56.83770070143601,56.048426029747866,56.64787673950195,4620100,0.0,0.0
2023-03-30 00:00:00-04:00,57.207358818809865,57.72188857723569,56.9625851160959,57.27729797363281,2278700,0.0,0.0
2023-03-31 00:00:00-04:00,57.547045809373074,58.16647857681531,57.43715013565624,58.12651443481445,2175900,0.0,0.0
2023-04-03 00:00:00-04:00,58.041591626334004,58.54612461091824,57.31226320861134,58.236412048339844,2038500,0.0,0.0
2023-04-04 00:00:00-04:00,58.11652269276112,58.11652269276112,54.83454273423736,55.209197998046875,3569000,0.0,0.0
