Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-07 00:00:00-05:00,275.0075458426094,277.8627120007332,270.90326718108986,276.9308166503906,1068000,0.0,0.0
2023-02-08 00:00:00-05:00,275.59240958131,278.9135228825536,265.48039968803425,265.8372802734375,1523600,0.0,0.0
2023-02-09 00:00:00-05:00,268.662712700854,274.1350935956584,263.8049796659938,265.0838623046875,1202900,0.0,0.0
2023-02-10 00:00:00-05:00,262.6946547035957,266.5213490844861,257.0735430808013,265.9761047363281,1391300,0.0,0.0
2023-02-13 00:00:00-05:00,266.0851560496675,269.2575694879373,265.57957515963597,267.6019592285156,843500,0.0,0.0
2023-02-14 00:00:00-05:00,264.93514534946803,271.47822887079565,264.1222405358584,268.3653259277344,1168500,0.0,0.0
2023-02-15 00:00:00-05:00,265.8769537805071,270.73468687600155,265.797626811178,270.4372863769531,1542100,0.0,0.0
2023-02-16 00:00:00-05:00,274.1153076076193,290.4829257107263,260.7614792962701,283.1566467285156,3076300,0.0,0.0
2023-02-17 00:00:00-05:00,276.46485095218674,276.63339808088983,250.3421184279596,255.78477478027344,5758300,0.0,0.0
2023-02-21 00:00:00-05:00,254.25803495860967,254.69424252907194,239.29818469096372,239.87318420410156,3003300,0.0,0.0
2023-02-22 00:00:00-05:00,240.90420576067123,245.47444664788503,240.08136241955958,244.32444763183594,1993500,0.0,0.0
2023-02-23 00:00:00-05:00,247.8438282662854,252.45371742116362,243.52143129623394,251.66062927246094,2271300,0.0,0.0
2023-02-24 00:00:00-05:00,246.693822637353,248.83519688650262,242.45073762173416,247.3679656982422,1301700,0.0,0.0
2023-02-27 00:00:00-05:00,251.07573282565764,257.9558957716161,249.98522894256692,254.8032989501953,1907600,0.0,0.0
2023-02-28 00:00:00-05:00,255.23949507541886,258.73904893212665,252.0670969070816,252.11666870117188,1630900,0.0,0.0
2023-03-01 00:00:00-05:00,253.2864852756358,254.11922178449845,247.6554656069485,250.4610595703125,1311500,0.0,0.0
2023-03-02 00:00:00-05:00,244.2451259334215,249.90588550865226,240.4085083927604,248.22055053710938,1801000,0.0,0.0
2023-03-03 00:00:00-05:00,249.23176317565836,257.2916498135411,247.55635149907187,257.1330261230469,1186100,0.0,0.0
2023-03-06 00:00:00-05:00,257.9856286488631,260.9795714352919,252.9494247248693,254.6744384765625,971800,0.0,0.0
2023-03-07 00:00:00-05:00,252.2653706446061,254.83301396631975,244.8994441490748,246.75331115722656,1331500,0.0,0.0
2023-03-08 00:00:00-05:00,246.78306231987162,252.15633010947553,246.08910258988936,251.06581115722656,921800,0.0,0.0
2023-03-09 00:00:00-05:00,250.72872764514534,253.11794571905006,234.20250341428962,234.70809936523438,1708800,0.0,0.0
2023-03-10 00:00:00-05:00,232.9732091781821,233.00294922875324,221.9788600862133,223.18833923339844,2619300,0.0,0.0
2023-03-13 00:00:00-04:00,218.22153026912358,228.07580335543588,213.95862850129174,221.06678771972656,1838300,0.0,0.0
2023-03-14 00:00:00-04:00,226.67798507226854,227.62971213705816,220.24396823983056,223.41636657714844,2037900,0.0,0.0
2023-03-15 00:00:00-04:00,216.1297229698224,217.38877383213904,208.28795587023873,212.5508575439453,3029300,0.0,0.0
2023-03-16 00:00:00-04:00,211.23979967158627,214.00098844680264,205.86644577889015,213.15673828125,1928100,0.4,0.0
2023-03-17 00:00:00-04:00,211.74637189438658,211.74637189438658,205.24072263211374,207.0782012939453,2300300,0.0,0.0
2023-03-20 00:00:00-04:00,207.33642338130335,213.94138601605576,203.27412296290396,211.75628662109375,1795300,0.0,0.0
2023-03-21 00:00:00-04:00,217.09986054908146,222.39376961923833,215.30211961087522,221.42039489746094,1905100,0.0,0.0
2023-03-22 00:00:00-04:00,221.87729276166968,224.31069932255227,214.6068687187315,214.64659118652344,1515900,0.0,0.0
2023-03-23 00:00:00-04:00,217.09985760880477,223.03935898164053,211.6271747794581,214.1797637939453,1422800,0.0,0.0
2023-03-24 00:00:00-04:00,210.9716573435702,216.46420942427196,207.2569775085186,216.31521606445312,1588200,0.0,0.0
2023-03-27 00:00:00-04:00,219.4538019620339,220.45697229987786,215.13326771192976,217.3978271484375,2045000,0.0,0.0
2023-03-28 00:00:00-04:00,220.79467365989643,223.18835771203163,215.00415033981977,216.68270874023438,1817500,0.0,0.0
2023-03-29 00:00:00-04:00,221.48992811863812,223.18835531207682,217.07999169893566,222.94004821777344,1373900,0.0,0.0
2023-03-30 00:00:00-04:00,227.11161303344335,227.76714742471862,220.92378909545434,220.93373107910156,1294000,0.0,0.0
2023-03-31 00:00:00-04:00,221.7183702404664,223.04930780712647,217.7355298348515,219.54319763183594,1835400,0.0,0.0
2023-04-03 00:00:00-04:00,219.72198235281616,221.7779572084399,215.83845576885085,216.95086669921875,1507600,0.0,0.0
2023-04-04 00:00:00-04:00,215.4709672183339,215.4709672183339,205.79691733953948,208.15087890625,2212500,0.0,0.0
2023-04-05 00:00:00-04:00,199.59919638492215,199.758101419092,191.95132518005184,195.3779754638672,4657500,0.0,0.0
2023-04-06 00:00:00-04:00,193.85830852745835,194.66283624831053,191.71294673823968,193.3616943359375,2014400,0.0,0.0
2023-04-10 00:00:00-04:00,193.15312575063376,198.54634862072515,192.27907991979043,198.46690368652344,2008200,0.0,0.0
2023-04-11 00:00:00-04:00,199.94678528279567,200.97975119480031,195.71563820965392,200.34408569335938,1736700,0.0,0.0
2023-04-12 00:00:00-04:00,204.45607447966105,205.35990081557736,200.07593354955878,200.33416748046875,1320100,0.0,0.0
