Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-07 00:00:00-05:00,51.87123424407186,51.880884972634924,50.91601823410128,51.658966064453125,1203900,0.0,0.0
2023-02-08 00:00:00-05:00,51.2440684750066,51.39844699209475,50.55901403547008,50.77128219604492,1078700,0.0,0.0
2023-02-09 00:00:00-05:00,50.84847879580085,51.128291038504365,50.08623317492214,50.23096466064453,973300,0.0,0.0
2023-02-10 00:00:00-05:00,50.3756874029089,51.44668998372944,50.29849998410902,51.3598518371582,1155700,0.0,0.0
2023-02-13 00:00:00-05:00,51.52388339154114,52.05455934184071,51.33090931488465,51.90018081665039,1418500,0.0,0.0
2023-02-14 00:00:00-05:00,51.861585297674516,52.10280197347765,51.350207122787666,51.417747497558594,1242700,0.0,0.0
2023-02-15 00:00:00-05:00,51.166881896784545,51.59142561679157,50.906367436055106,51.562477111816406,1108700,0.0,0.0
2023-02-16 00:00:00-05:00,50.98355859795163,51.687910875215216,50.568665606037186,51.27301788330078,1170600,0.0,0.0
2023-02-17 00:00:00-05:00,51.49493413228187,52.45015377334953,51.25371746016799,52.073856353759766,1111600,0.0,0.0
2023-02-21 00:00:00-05:00,52.00631867242791,52.08350609754976,51.33091121940784,51.46599197387695,1184300,0.0,0.0
2023-02-22 00:00:00-05:00,51.20547441584286,52.00631552700869,51.20547441584286,51.388797760009766,1366200,0.0,0.0
2023-02-23 00:00:00-05:00,51.22477346718187,51.45634309565937,50.79058271420805,51.12828826904297,1150000,0.0,0.0
2023-02-24 00:00:00-05:00,49.970444866501886,51.13793263383712,49.54590118334421,50.86777114868164,1562100,0.0,0.0
2023-02-27 00:00:00-05:00,49.034524486623496,50.91601525272886,49.034524486623496,49.65203857421875,3565100,0.0,0.0
2023-02-28 00:00:00-05:00,49.507315036383154,50.24061215827433,48.97663537110214,49.468719482421875,4235500,0.0,0.0
2023-03-01 00:00:00-05:00,49.34328511119264,49.34328511119264,47.91528275983196,48.484554290771484,2108700,0.0,0.0
2023-03-02 00:00:00-05:00,48.397717476297224,49.787124312695234,48.272283764467126,49.7774772644043,1994900,0.0,0.0
2023-03-03 00:00:00-05:00,49.85466385275094,50.27920758389205,49.15996228659434,50.2406120300293,1910000,0.0,0.0
2023-03-06 00:00:00-05:00,50.10553088317277,50.37569239676536,49.97045012637647,50.13447570800781,1377200,0.0,0.0
2023-03-07 00:00:00-05:00,50.12482614771855,50.43358319939948,49.02487869102096,49.19855499267578,1178700,0.0,0.0
2023-03-08 00:00:00-05:00,49.24679672848557,49.92220414744933,49.13101007562939,49.758174896240234,1490600,0.0,0.0
2023-03-09 00:00:00-05:00,49.92220758026288,50.64585764734009,49.401178648605395,49.459068298339844,1393500,0.0,0.0
2023-03-10 00:00:00-05:00,49.47836348673138,49.680988292225564,48.23368823378522,48.426658630371094,1126100,0.0,0.0
2023-03-13 00:00:00-04:00,48.03106669511913,50.75199069559639,48.03106669511913,49.67134094238281,2172000,0.0,0.0
2023-03-14 00:00:00-04:00,49.97045019474898,50.61690915477995,49.60379979674694,50.23096466064453,2276400,0.0,0.0
2023-03-15 00:00:00-04:00,50.25990701975991,51.68790930741952,49.883609592152396,51.23442077636719,2710900,0.0,0.0
2023-03-16 00:00:00-04:00,51.041450085860184,52.11244903494598,50.944961207108506,51.610721588134766,2090800,0.0,0.0
2023-03-17 00:00:00-04:00,51.137938223856224,51.63001865141916,50.80988337858941,51.301963806152344,4035900,0.0,0.0
2023-03-20 00:00:00-04:00,51.39844846724506,52.02560960062042,51.25371699302613,51.87123107910156,1720900,0.0,0.0
2023-03-21 00:00:00-04:00,51.90982867772706,51.98701978186917,49.449419283651025,50.182716369628906,1923900,0.0,0.0
2023-03-22 00:00:00-04:00,49.99939090247526,50.1730671987711,48.85120088200766,48.87049865722656,2038500,0.0,0.0
2023-03-23 00:00:00-04:00,48.658230272668106,49.3143399540978,48.098605793523866,48.28193283081055,1438000,0.0,0.0
2023-03-24 00:00:00-04:00,48.32052786078302,50.02833874292534,48.18544342610174,50.0090446472168,1406400,0.0,0.0
2023-03-27 00:00:00-04:00,50.40463944699247,50.63620540033619,49.40117716737111,49.51696014404297,1883400,0.0,0.0
2023-03-28 00:00:00-04:00,49.60379640573133,50.645854198076385,49.53625603185797,50.14412307739258,1627900,0.0,0.0
2023-03-29 00:00:00-04:00,50.375690810376724,51.04145120601373,50.288852657931656,50.96426010131836,1318900,0.0,0.0
2023-03-30 00:00:00-04:00,51.21512712578003,51.44669307677593,50.91601711834637,51.05109786987305,1203500,0.0,0.0
2023-03-31 00:00:00-04:00,51.2151305584721,51.7458065524702,50.93531830831276,51.523887634277344,1495400,0.0,0.0
2023-04-03 00:00:00-04:00,51.301958198203174,51.34055374770372,50.65549930710281,50.86777114868164,2133200,0.0,0.0
2023-04-04 00:00:00-04:00,50.80987848933649,51.340554419553904,50.63620219498545,51.080039978027344,1973800,0.0,0.0
2023-04-05 00:00:00-04:00,51.28267141800821,52.98083535080672,51.28267141800821,52.89399719238281,1606500,0.0,0.0
2023-04-06 00:00:00-04:00,53.24134709811527,53.43432118257805,52.60453519586026,53.11591339111328,1518100,0.0,0.0
2023-04-10 00:00:00-04:00,52.83609998759386,53.01942702009451,52.22823660385062,52.990478515625,1083500,0.0,0.0
2023-04-11 00:00:00-04:00,52.990480138441015,53.35713053399643,52.86505011103814,53.12556457519531,925800,0.0,0.0
2023-04-12 00:00:00-04:00,53.395725363037165,53.58869944653676,52.720317911125846,52.81680679321289,1218600,0.0,0.0
2023-04-13 00:00:00-04:00,52.61418005128396,52.96153265270746,51.71685372449803,52.865047454833984,1410800,0.0,0.0
2023-04-14 00:00:00-04:00,52.38261297763622,52.556289274613086,51.84228631141105,52.45015335083008,1615800,0.0,0.0
2023-04-17 00:00:00-04:00,52.66242748748678,53.05802269653523,52.23788377390102,52.797508239746094,1035800,0.0,0.0
2023-04-18 00:00:00-04:00,52.6720752962013,53.0001301338597,52.237884528613044,52.43085861206055,1170200,0.0,0.0
2023-04-19 00:00:00-04:00,53.019429739645496,53.646590931646216,52.884348980773794,53.34748458862305,1917300,0.0,0.0
2023-04-20 00:00:00-04:00,53.40537189599914,53.60799670609107,52.84575110798787,53.096614837646484,1501500,0.0,0.0
2023-04-21 00:00:00-04:00,53.38608014277914,53.733429088160115,53.07731939020501,53.34748458862305,1112000,0.0,0.0
2023-04-24 00:00:00-04:00,53.27028775954145,53.70447849548261,52.96153072079979,53.58869552612305,1067700,0.0,0.0
2023-04-25 00:00:00-04:00,53.405368844855836,53.98429105669806,53.405368844855836,53.791316986083984,935800,0.0,0.0
2023-04-26 00:00:00-04:00,53.41502156660434,53.82026381741373,52.70101858288262,52.7782096862793,1067800,0.0,0.0
2023-04-27 00:00:00-04:00,52.878419315879725,53.6275712610897,52.72275162021341,53.60811233520508,1305700,0.453,0.0
2023-04-28 00:00:00-04:00,53.54000764066786,53.82215649724708,53.20921332536374,53.647029876708984,1621600,0.0,0.0
2023-05-01 00:00:00-04:00,53.49136476776596,54.31835245170892,53.38434252655128,53.792972564697266,2086200,0.0,0.0
2023-05-02 00:00:00-04:00,53.5497363700943,53.75404951370654,52.75193900906615,53.06327438354492,1217000,0.0,0.0
2023-05-03 00:00:00-04:00,53.384338271081454,53.85134134072828,52.761667511552346,52.95625305175781,1136400,0.0,0.0
