Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-07 00:00:00-05:00,36.42194366455078,37.01725016839427,35.79957542818278,36.42194366455078,1096500,0.0,0.0
2023-02-08 00:00:00-05:00,36.16036289499494,36.65645099497954,35.47485990168917,35.53799819946289,1078900,0.0,0.0
2023-02-09 00:00:00-05:00,35.898780154738766,36.088195006766206,34.699149317786514,34.942684173583984,746600,0.0,0.0
2023-02-10 00:00:00-05:00,34.762291797918365,35.14112154770144,34.42855689555271,35.11406326293945,1087400,0.0,0.0
2023-02-13 00:00:00-05:00,35.16818745272666,35.89878875435749,34.79837594032189,35.8807487487793,1246200,0.0,0.0
2023-02-14 00:00:00-05:00,35.85368788820622,36.36781596756723,35.03288661757907,35.81760787963867,1550400,0.0,0.0
2023-02-15 00:00:00-05:00,35.528982400230106,36.223507232318426,35.47486581641786,36.205467224121094,835600,0.0,0.0
2023-02-16 00:00:00-05:00,35.66427666100279,35.66427666100279,34.83445358276367,34.83445358276367,1097800,0.0,0.0
2023-02-17 00:00:00-05:00,34.735231517696256,34.870529828693535,33.36422560743345,33.833251953125,2509500,0.0,0.0
2023-02-21 00:00:00-05:00,33.72501203976986,34.28423835118422,32.58851941453699,32.615577697753906,1588400,0.0,0.0
2023-02-22 00:00:00-05:00,32.696764178515934,33.21991405694635,32.191654307008584,32.39009094238281,1152300,0.0,0.0
2023-02-23 00:00:00-05:00,32.59754047230591,32.94931194720751,31.740659209393925,32.47126388549805,1448400,0.0,0.0
2023-02-24 00:00:00-05:00,31.84890473240017,32.390091180960404,31.32575485011636,32.18263626098633,1593500,0.0,0.0
2023-02-27 00:00:00-05:00,32.55618858408821,32.74705318081699,31.365550613188415,31.565505981445312,1748600,0.271,0.0
2023-02-28 00:00:00-05:00,31.72001462793423,31.92905727908554,30.938374778430042,30.94746208190918,1638300,0.0,0.0
2023-03-01 00:00:00-05:00,30.76568291293616,31.129237437740336,30.520287595873185,30.883838653564453,1300400,0.0,0.0
2023-03-02 00:00:00-05:00,30.51119597190253,31.211036158940253,30.256709891929837,31.0565242767334,956800,0.0,0.0
2023-03-03 00:00:00-05:00,31.311022018214658,31.510973933188485,30.892936643953174,31.147422790527344,1741800,0.0,0.0
2023-03-06 00:00:00-05:00,31.738186749454815,32.53800461039614,31.4655225939627,31.6927433013916,2386300,0.0,0.0
2023-03-07 00:00:00-05:00,31.72001544361646,31.965410782107792,29.902249595090893,29.91133689880371,2378800,0.0,0.0
2023-03-08 00:00:00-05:00,30.01131506494988,30.529378062864613,29.747738180505326,30.193092346191406,1341200,0.0,0.0
2023-03-09 00:00:00-05:00,29.747731704760884,30.065842744462703,28.63889538452725,28.666162490844727,2453000,0.0,0.0
2023-03-10 00:00:00-05:00,28.484387081619577,28.902472337379468,26.902931218149625,27.030174255371094,4324100,0.0,0.0
2023-03-13 00:00:00-04:00,26.593912650218485,27.42099591284615,25.803183800484845,26.393959045410156,3675700,0.0,0.0
2023-03-14 00:00:00-04:00,27.266484669276647,27.630037451489056,24.794324016675873,25.448719024658203,6211500,0.0,0.0
2023-03-15 00:00:00-04:00,24.839768317226444,25.87589421549563,24.103573691274995,25.1124324798584,5367400,0.0,0.0
2023-03-16 00:00:00-04:00,24.52165917598715,24.621636845444442,23.131069508005098,23.89453125,4949700,0.0,0.0
2023-03-17 00:00:00-04:00,23.721843292207904,23.912707863110523,21.04063812793415,21.4223690032959,18745600,0.0,0.0
2023-03-20 00:00:00-04:00,21.540525752918366,22.876583012275074,21.258770801447767,21.885900497436523,6436000,0.0,0.0
2023-03-21 00:00:00-04:00,21.676856469546134,23.08562420339373,21.558700727435074,21.87681007385254,5149500,0.0,0.0
2023-03-22 00:00:00-04:00,21.522345990374134,21.658678070054346,19.740934717409157,19.895444869995117,6762500,0.0,0.0
2023-03-23 00:00:00-04:00,19.65004520704779,20.204462488498418,18.032233338248595,18.141298294067383,7211700,0.0,0.0
2023-03-24 00:00:00-04:00,17.950435149960402,18.759340280461092,17.323305537806515,18.632097244262695,9361200,0.0,0.0
2023-03-27 00:00:00-04:00,18.88658575151252,19.61369131901131,18.423055302148388,18.459409713745117,5709400,0.0,0.0
2023-03-28 00:00:00-04:00,18.014057172935665,18.99565054689962,17.72321494858433,18.75025177001953,4045000,0.0,0.0
2023-03-29 00:00:00-04:00,19.395562608226957,20.731619942451488,19.359206457526415,20.586198806762695,5846200,0.0,0.0
2023-03-30 00:00:00-04:00,21.14824566650672,21.838162343661548,20.347943303554473,20.715898513793945,4633000,0.271,0.0
2023-03-31 00:00:00-04:00,20.88148484771439,21.663389238084182,20.375544751802313,21.635793685913086,2583200,0.0,0.0
2023-04-03 00:00:00-04:00,23.043217627776027,23.30998626698877,21.700180595260534,21.884159088134766,6766500,0.0,0.0
2023-04-04 00:00:00-04:00,21.8657637893294,22.26131637331104,20.715902442661456,21.54380226135254,3673800,0.0,0.0
2023-04-05 00:00:00-04:00,21.313828601230735,21.939353413728682,21.06545814546554,21.755374908447266,2903200,0.0,0.0
2023-04-06 00:00:00-04:00,21.966946758982175,22.169323445411734,21.405815707774746,21.66338348388672,1837100,0.0,0.0
2023-04-10 00:00:00-04:00,21.433417729629678,22.298114071786024,20.890682959456488,21.994550704956055,2493700,0.0,0.0
2023-04-11 00:00:00-04:00,22.233717852572383,22.969628372346147,21.893358140583846,22.564878463745117,2698900,0.0,0.0
2023-04-12 00:00:00-04:00,22.932834922258557,22.951233124851786,21.387420995410693,21.4978084564209,3182800,0.0,0.0
2023-04-13 00:00:00-04:00,21.451812744140625,21.782973369445095,21.019465514642462,21.451812744140625,2225800,0.0,0.0
2023-04-14 00:00:00-04:00,21.755377161874296,22.123332456000966,20.817089845939357,21.09305763244629,3104900,0.0,0.0
2023-04-17 00:00:00-04:00,21.157447346726673,22.54647997003592,21.019464345375226,22.500484466552734,2613300,0.0,0.0
2023-04-18 00:00:00-04:00,22.50968182906945,22.57407552897348,21.84736242099684,22.53727912902832,2412800,0.0,0.0
2023-04-19 00:00:00-04:00,22.196922692933367,24.331066828944863,22.00374682862562,23.88951873779297,4578400,0.0,0.0
2023-04-20 00:00:00-04:00,23.944710734184458,24.266670472915283,22.537279965900776,22.886837005615234,4445200,0.0,0.0
2023-04-21 00:00:00-04:00,23.07081755742643,23.181205016641492,21.930155333433476,22.150928497314453,2737500,0.0,0.0
2023-04-24 00:00:00-04:00,22.32570425642564,22.71205766862821,21.85656070199761,22.224515914916992,2260100,0.0,0.0
2023-04-25 00:00:00-04:00,21.87496021793584,22.012943211767205,20.596313363574485,21.286230087280273,3368800,0.0,0.0
2023-04-26 00:00:00-04:00,21.479407434890405,21.654186827489863,20.85388266520725,21.166645050048828,3036500,0.0,0.0
2023-04-27 00:00:00-04:00,20.89763044673875,21.856406977645193,20.57183185521949,21.679546356201172,3474000,0.271,0.0
2023-04-28 00:00:00-04:00,21.744706220417974,22.8989626430142,21.59577002237069,22.03326988220215,1690900,0.0,0.0
2023-05-01 00:00:00-04:00,21.90294841134158,22.45215123869851,21.54922365365781,21.92156410217285,1190300,0.0,0.0
2023-05-02 00:00:00-04:00,21.698162715804028,22.03327005171838,20.031938321533357,20.692842483520508,2550000,0.0,0.0
2023-05-03 00:00:00-04:00,20.64629995678841,21.335130300893283,19.79922468393921,20.05986213684082,2478600,0.0,0.0
2023-05-04 00:00:00-04:00,19.715446291830105,20.199489773843723,19.101084093681806,19.957468032836914,2411500,0.0,0.0
2023-05-05 00:00:00-04:00,20.469437947154546,21.139650835744963,20.069171250671285,21.055875778198242,1766300,0.0,0.0
2023-05-08 00:00:00-04:00,21.176885496486317,21.25135359424679,20.45082021172708,20.47874641418457,1335800,0.0,0.0
2023-05-09 00:00:00-04:00,20.05986190545516,20.683532879140735,19.78060698757901,20.562522888183594,2544700,0.0,0.0
2023-05-10 00:00:00-04:00,20.99071461668741,21.21412068811392,19.938852501243723,19.976085662841797,1731200,0.0,0.0
2023-05-11 00:00:00-04:00,19.78060549609988,20.19948961678926,19.27794455127263,20.07847785949707,2010600,0.0,0.0
2023-05-12 00:00:00-04:00,20.199491342692653,20.218107035401054,19.603744789536623,20.04124641418457,1973600,0.0,0.0
2023-05-15 00:00:00-04:00,20.28327092038082,20.739388299496305,19.91092860844516,20.450822830200195,1747300,0.0,0.0
2023-05-16 00:00:00-04:00,20.31119323745956,20.469438170928015,19.091777441590597,19.175554275512695,2132100,0.0,0.0
2023-05-17 00:00:00-04:00,19.361724138936797,20.664918577995277,19.222096670597555,20.627683639526367,2833000,0.0,0.0
2023-05-18 00:00:00-04:00,20.478747207711198,21.186195051578185,20.152948601587514,21.14896011352539,1964900,0.0,0.0
2023-05-19 00:00:00-04:00,21.35374765006822,21.828482433655147,20.767309833389294,20.981407165527344,2819300,0.0,0.0
