Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2023-02-06 00:00:00-05:00,,,,,0,0.25,0.0
2023-02-07 00:00:00-05:00,26.21599769592285,26.32190205861128,25.869404771680557,26.11009516955643,3001400,0.0,0.0
2023-02-08 00:00:00-05:00,25.79238510131836,26.235254572296842,25.619087713084316,26.235254572296842,1810800,0.0,0.0
2023-02-09 00:00:00-05:00,25.34951400756836,25.927171361107476,25.311004496704207,25.802011319074246,3353000,0.0,0.0
2023-02-10 00:00:00-05:00,25.8790340423584,25.927173229810855,25.330260159656046,25.436164535729215,2763000,0.0,0.0
2023-02-13 00:00:00-05:00,26.129352569580078,26.1389804071669,25.840524787264435,25.840524787264435,3194600,0.0,0.0
2023-02-14 00:00:00-05:00,25.92717170715332,26.254510817317026,25.85977868499999,26.10046909916024,2086300,0.0,0.0
2023-02-15 00:00:00-05:00,25.994565963745117,26.04270331433428,25.62871732482974,25.802012888744045,4386600,0.0,0.0
2023-02-16 00:00:00-05:00,25.8790340423584,26.071587119523752,25.397653185767247,25.763503665116975,3271600,0.0,0.0
2023-02-17 00:00:00-05:00,26.129352569580078,26.225629109126043,25.696110896106614,25.927173489223577,4028000,0.0,0.0
2023-02-21 00:00:00-05:00,25.946428298950195,26.11009785982244,25.811640413552812,26.023449160753476,4805900,0.0,0.0
2023-02-22 00:00:00-05:00,26.581850051879883,26.861049978724875,26.18711791771556,26.18711791771556,6279800,0.0,0.0
2023-02-23 00:00:00-05:00,26.861047744750977,26.966952106292354,26.64924085799021,26.841792072412186,6508700,0.0,0.0
2023-02-24 00:00:00-05:00,26.784029006958008,26.90918905072256,26.235255156217477,26.65887079951559,4552500,0.0,0.0
2023-02-27 00:00:00-05:00,26.466318130493164,27.053603337760475,26.38929727022222,26.92844329211884,5610100,0.0,0.0
2023-02-28 00:00:00-05:00,26.408552169799805,26.73589127543091,26.129350411805348,26.341159148579653,6308100,0.0,0.0
2023-03-01 00:00:00-05:00,25.830894470214844,26.225626591773622,25.667224919593732,26.196743081785634,5771400,0.0,0.0
2023-03-02 00:00:00-05:00,26.254512786865234,26.293022301132254,25.70573889522376,25.802013599052444,3269600,0.0,0.0
2023-03-03 00:00:00-05:00,26.66849708557129,26.678123085619113,25.98493539388816,26.398923176181572,4132700,0.0,0.0
2023-03-06 00:00:00-05:00,26.533710479736328,26.861049586654005,26.331531415281233,26.678124359535982,3366400,0.0,0.0
2023-03-07 00:00:00-05:00,26.293020248413086,26.784028912159418,26.196743715778528,26.552966335629755,3017300,0.0,0.0
2023-03-08 00:00:00-05:00,26.66849708557129,26.784027449365436,26.264137139647726,26.370039667072025,3666600,0.0,0.0
2023-03-09 00:00:00-05:00,26.36041259765625,26.95732561569989,26.29301957742853,26.745518718366768,3358800,0.0,0.0
